id_building,price_m2,easting,northing,id_cadas_com,floors_total,floor_entrance,year_built,year_ren_roof,year_ren_face,constr_type,elevator,house_type,no_appart,trans_date,floor_appartment,postion_type,duplex,living_area,total_area,year_ren_wind,year_ren_inst,floor_above_ground,dist_airport,dist_public_transport,elevation,dist_schools,dist_highway_entr,dist_highway,dist_railway,dist_recreation,dist_main_roads,dist_regional_roads,dist_river,construct_age,roof_age,facade_age,inst_age,windows_age
3371,1900,463745.02,106111.65,1756,7,2,1973-10-13,2011-10-13,1973-10-13,concrete,0,single,26,2012-08-22,4,floor,0,50,63.9,1973-10-13,1973-10-13,4,15276.45215,100,288,0,1886.796265,1702.938599,300,500,300,824.6211548,400,14193,314,14193,14193,14193
3372,2264,463188.31,101206.55,1726,6,2,1927-10-13,2005-10-13,1927-10-13,wood,0,single,94,2010-10-15,2,attics,0,53,55.2,1927-10-13,2012-10-13,2,19840.61523,141.4213562,291,300,3000,2863.564209,500,860.2325439,100,3000,360.5551147,30318,1828,30318,30318,30318
3373,2170,463101.75,102295.15,2636,7,1,1968-10-13,1968-10-13,1968-10-13,prefabricated_construction,0,other,22,2009-11-18,3,floor,0,55.3,62.7,1968-10-13,1968-10-13,3,18748.06641,223.6067963,297,100,2024.845703,1897.366577,600,1788.85437,0,2061.552734,1300,15011,15011,15011,15011,15011
3374,1977,465114.48,100430.16,1732,17,2,1978-10-13,1978-10-13,2013-10-13,concrete,1,single,154,2010-04-07,4,floor,0,60.7,65.2,1978-10-13,1978-10-13,4,21124.86719,100,290,300,2469.817871,2334.523438,1170.469971,282.8427124,100,2433.10498,223.6067963,11499,11499,11499,11499,11499
3375,2083,465289.84,101001.31,1732,6,1,1975-10-13,2005-10-13,1975-10-13,concrete,0,other,107,2011-12-03,4,floor,0,55.7,60.9,1975-10-13,1975-10-13,4,20618.92383,141.4213562,284,300,1878.829468,1838.477661,632.4555054,894.4271851,400,2022.374878,200,13200,2242,13200,13200,13200
3376,1840,462970.63,102418.35,2636,6,2,1961-10-13,1997-10-13,1961-10-13,combination_of_different_materials,0,single,20,2010-01-21,2,ground_floor,0,65.2,70.4,1961-10-13,1961-10-13,2,18627.13086,100,297,200,1969.771606,1838.477661,700,1923.538452,0,2012.461182,1431.782104,17632,4483,17632,17632,17632
3377,2430,465194.13,100569.32,1732,17,1,1978-10-13,2005-10-13,1978-10-13,concrete,1,single,167,2009-12-09,1,floor,0,42.8,45.1,1978-10-13,1978-10-13,1,20965.92383,141.4213562,285,100,2284.731934,2184.032959,1029.562988,500,100,2376.9729,282.8427124,11380,1518,11380,11380,11380
3378,3064,462422.92,105289.71,1734,11,1,1976-10-13,1976-10-13,1976-10-13,concrete,1,raw,54,2011-12-15,4,floor,0,37.7,44.1,1976-10-13,1976-10-13,4,15667.80176,141.4213562,304,200,854.4003906,761.5773315,100,854.4003906,400,1720.465088,905.5385132,12846,12846,12846,12846,12846
3379,3569,459664.82,102610.77,1739,5,1,2001-10-13,2001-10-13,2001-10-13,concrete,1,single,24,2010-11-18,2,ground_floor,0,27.4,30.4,2001-10-13,2001-10-13,2,17927.91211,400,305,600,1063.014526,984.8858032,1697.056274,200,1204.159424,3324.154053,223.6067963,3323,3323,3323,3323,3323
3380,2792,463213.65,102023.4,2636,11,3,1972-10-13,1972-10-13,1972-10-13,combination_of_different_materials,1,single,87,2011-06-13,7,floor,0,39.4,45.2,1972-10-13,1972-10-13,7,19063.31641,223.6067963,298,200,2280.35083,2147.091064,300,1476.4823,0,2308.679199,984.8858032,14122,14122,14122,14122,14122
3381,1761,464318.51,101425.1,1730,15,1,1965-10-13,1965-10-13,1965-10-13,concrete,1,single,94,2012-06-15,5,floor,0,44.3,48.1,2004-10-13,1965-10-13,5,19932.38477,0,287,100,2061.552734,2051.828369,300,728.0109863,0,2061.552734,100,17047,17047,17047,17047,2802
3382,3582,462832.07,102405.05,2636,12,2,1980-10-13,2007-10-13,1980-10-13,concrete,1,single,181,2008-05-19,2,floor,0,34.9,38,1980-10-13,1980-10-13,2,18580.9043,100,298,0,2059.125977,1923.538452,700,1726.2677,200,2109.502197,1414.213623,10080,219,10080,10080,10080
3383,1761,467633.76,101024.85,1772,5,2,1963-10-13,1963-10-13,1963-10-13,concrete,0,single,18,2011-08-25,2,floor,0,28.4,37.6,1963-10-13,1963-10-13,2,21476.73242,200,280,400,360.5551147,200,700,2202.271484,223.6067963,1000,200,17483,17483,17483,17483,17483
3384,2356,464669.15,101088.2,1732,6,1,1963-10-13,1997-10-13,1963-10-13,combination_of_different_materials,0,single,20,2010-11-05,4,floor,0,38.2,44.6,1963-10-13,1963-10-13,4,20306.64844,100,287,100,2147.091064,2080.865234,600,583.0952148,100,2147.091064,100,17190,4771,17190,17190,17190
3385,2735,459580.26,103321.24,1739,6,2,1978-10-13,1978-10-13,2005-10-13,concrete,0,single,48,2012-03-07,4,floor,0,58.5,62.6,1978-10-13,2000-10-13,4,17229.04492,282.8427124,305,100,500,360.5551147,1280.624878,728.0109863,806.225769,3162.277588,538.5164795,12199,12199,2337,4163,12199
3386,2268,463019.84,100268.18,1727,10,3,1960-10-13,2006-10-13,1960-10-13,concrete,1,single,39,2010-12-17,3,floor,0,52.9,56.1,2011-10-13,2011-10-13,3,20673.6543,360.5551147,295,100,2692.58252,2441.311035,200,316.2277527,100,3006.65918,141.4213562,18327,1526,18327,18327,18327
3387,2687,463193.26,102346.76,2636,7,1,1958-10-13,2001-10-13,1958-10-13,other_material,1,single,51,2010-10-18,4,floor,0,45.4,55.4,1958-10-13,1958-10-13,4,18772.32031,282.8427124,297,0,1992.48584,1868.154175,600,1746.424927,100,2024.845703,1252.99646,18998,3292,18998,18998,18998
3388,2554,460929.47,103993.77,1739,7,2,1996-10-13,2000-10-13,1996-10-13,concrete,1,single,65,2011-02-21,5,floor,0,37.2,41.3,2006-10-13,1996-10-13,5,16659.53125,223.6067963,308,200,400,282.8427124,100,1552.41748,565.6854248,2915.47583,1902.629761,5244,3783,5244,5244,1592
3389,2089,459368,99838.92,1723,6,2,1967-10-13,1967-10-13,1967-10-13,combination_of_different_materials,0,single,60,2013-04-17,2,ground_floor,0,42.6,47.4,1967-10-13,1967-10-13,2,20711.83203,316.2277527,292,300,761.5773315,583.0952148,100,1208.304565,223.6067963,583.0952148,100,16623,16623,16623,16623,16623
3390,2595,459895.61,99752.41,1723,7,1,1965-10-13,1965-10-13,1965-10-13,brick,0,single,30,2013-04-22,2,floor,0,26.2,30.8,2006-10-13,1965-10-13,2,20840.58594,200,293,400,1081.665405,943.3981323,223.6067963,1204.159424,100,984.8858032,0,17358,17358,17358,17358,2383
3391,2486,467571.46,101404.68,1772,6,2,1973-10-13,1997-10-13,1973-10-13,concrete,0,single,60,2010-09-08,2,floor,0,35.6,39.7,1973-10-13,1973-10-13,2,21114.21289,200,284,100,223.6067963,200,300,2483.948486,223.6067963,1400,600,13479,4713,13479,13479,13479
3392,2198,460764.94,103479.86,1739,6,2,1953-10-13,1953-10-13,2013-10-13,brick,0,single,131,2011-08-29,3,floor,0,25.7,27.5,1953-10-13,1953-10-13,3,17129.21484,141.4213562,304,200,707.1068115,583.0952148,282.8427124,1019.803894,100,3201.562012,1476.4823,21139,21139,21139,21139,21139
3393,2389,462843.23,101947.96,2636,9,1,1990-10-13,1990-10-13,1990-10-13,other_material,1,single,15,2010-09-20,2,floor,0,63.4,65.3,1990-10-13,1990-10-13,2,19068.29883,360.5551147,289,300,2507.987305,2376.9729,200,1392.838867,300,2549.509766,921.9544678,7282,7282,7282,7282,7282
3394,1751,465156.79,100751.83,1732,6,2,1976-10-13,1976-10-13,1976-10-13,combination_of_different_materials,0,single,20,2010-01-14,4,floor,0,57.1,60.3,1976-10-13,1976-10-13,4,20839.625,200,284,100,2236.067871,2193.171143,984.8858032,538.5164795,200,2353.720459,400,12146,12146,12146,12146,12146
3395,2045,463582.77,105993.3,1735,8,1,1986-10-13,1986-10-13,1986-10-13,concrete,1,single,28,2013-03-21,5,floor,0,30.8,38.1,1986-10-13,1986-10-13,5,15337.86133,223.6067963,288,200,1749.285522,1581.138794,400,412.3105774,400,894.4271851,300,9656,9656,9656,9656,9656
3396,2839,461399.88,102675.84,1740,7,2,1962-10-13,2002-10-13,2010-10-13,combination_of_different_materials,0,single,19,2010-09-21,2,floor,0,23.6,27.2,1962-10-13,1962-10-13,2,18018.87891,360.5551147,302,100,1769.180542,1640.121948,141.4213562,640.312439,100,2884.440918,1612.451538,17510,2900,17510,17510,17510
3397,1303,461869.75,103096.22,2636,5,2,1934-10-13,1995-10-13,1934-10-13,combination_of_different_materials,0,single,3,2010-06-01,2,attics,0,49.9,70.2,1995-10-13,1934-10-13,2,17710.16602,200,302,200,1503.32959,1403.566895,100,1280.624878,447.2135925,2247.220459,2118.961914,27625,5345,27625,27625,5345
3398,1133,460627.71,100041.91,1723,4,1,1952-10-13,2011-10-13,2013-10-13,brick,0,single,7,2013-05-24,2,ground_floor,0,61.8,79.6,1952-10-13,1952-10-13,2,20597.33008,200,294,100,1835.755981,1523.154663,316.2277527,1204.159424,100,1746.424927,200,22138,589,22138,22138,22138
3399,2398,462808.51,102137.45,2636,10,1,1989-10-13,1989-10-13,1989-10-13,brick,1,other,22,2010-11-05,2,floor,0,51.3,58.7,2006-10-13,1989-10-13,2,18873.26172,223.6067963,299,300,2325.940674,2193.171143,400,1581.138794,316.2277527,2370.653809,1118.033936,7693,7693,7693,7693,1484
3400,2508,463066.84,104380.86,1735,12,1,1978-10-13,1978-10-13,1978-10-13,concrete,0,other,30,2010-05-19,4,floor,0,30.3,31.7,1978-10-13,1978-10-13,4,16690.41602,300,301,100,316.2277527,0,894.4271851,781.0249634,282.8427124,806.225769,781.0249634,11541,11541,11541,11541,11541
3401,2476,466529.71,101099,1772,16,1,1987-10-13,1987-10-13,1987-10-13,combination_of_different_materials,1,single,279,2010-04-16,2,ground_floor,1,42,47.2,1987-10-13,1987-10-13,2,20946.83789,223.6067963,284,200,921.9544678,806.225769,509.901947,1526.433716,200,1486.606934,316.2277527,8221,8221,8221,8221,8221
3402,2191,463666.45,102471.03,2636,16,1,1958-10-13,1958-10-13,1958-10-13,brick,1,single,93,2011-11-02,4,floor,0,68,77.5,2007-10-13,2007-10-13,4,18681.54102,200,297,300,1711.724243,1523.154663,800,1824.828735,0,1726.2677,1300,19378,19378,19378,1481,1481
3403,2190,464083.94,106696.94,1756,14,1,1980-10-13,2001-10-13,1980-10-13,concrete,1,single,88,2011-08-03,2,ground_floor,0,71.7,80,1980-10-13,1980-10-13,2,14855.63867,141.4213562,297,300,2517.935547,2353.720459,223.6067963,1081.665405,100,632.4555054,100,11251,3581,11251,11251,11251
3404,2296,463400.16,102348.4,2636,5,1,1959-10-13,1999-10-13,1959-10-13,concrete,0,double,16,2012-10-19,3,floor,0,37.9,38.6,1959-10-13,1959-10-13,3,18822.32813,200,297,100,1941.648804,1788.85437,600,1676.30542,200,1964.688232,1170.469971,19365,4755,19365,19365,19365
3405,2376,465323.62,100702.62,1732,6,1,1975-10-13,2002-10-13,1975-10-13,concrete,0,raw,25,2012-10-18,2,floor,0,30.3,37.4,1975-10-13,1975-10-13,2,20902.87109,100,285,100,2154.065918,2061.552734,894.4271851,640.312439,200,2308.679199,223.6067963,13520,3658,13520,13520,13520
3406,3122,459701.16,103087.89,1739,6,1,1974-10-13,1999-10-13,2003-10-13,concrete,0,single,41,2009-12-22,3,floor,0,23.7,29.7,1974-10-13,1974-10-13,3,17434.73633,141.4213562,305,200,707.1068115,583.0952148,1303.840454,509.901947,848.5281372,3383.784912,424.2640686,12854,3723,2262,12854,12854
3407,3333,461572.57,99586.5,1722,6,1,1973-10-13,1973-10-13,1973-10-13,brick,0,single,56,2010-05-14,2,floor,0,30.6,35.2,1973-10-13,1973-10-13,2,21114.21289,100,291,300,1600,1300,1166.19043,1118.033936,0,2617.250488,400,13362,13362,13362,13362,13362
3408,3414,462760.15,102004.41,2636,12,2,2005-10-13,2005-10-13,2005-10-13,concrete,1,other,109,2012-02-29,2,other,0,49.8,77.5,2005-10-13,2005-10-13,2,18948.87891,223.6067963,289,300,2459.674805,2325.940674,300,1456.021973,400,2505.99292,1004.987549,2330,2330,2330,2330,2330
3409,1923,470371.13,102108.95,1770,4,2,1968-10-13,1968-10-13,1968-10-13,combination_of_different_materials,0,single,6,2011-12-16,1,floor,0,65,76.4,1968-10-13,1968-10-13,1,21858.63672,223.6067963,274,200,2900,2789.265137,300,5024.937988,3036.445313,2596.150879,700,15769,15769,15769,15769,15769
3410,2279,463597.64,100927.4,1727,2,1,1918-10-13,2012-10-13,1918-10-13,combination_of_different_materials,0,single,3,2009-04-24,2,ground_floor,0,37.3,37.3,1997-10-13,1918-10-13,2,20227.70313,141.4213562,288,100,2900,2900,282.8427124,360.5551147,200,2900,100,33066,33066,33066,33066,4211
3411,1986,461792.11,100452.15,1721,6,1,1896-10-13,2005-10-13,2010-10-13,brick,0,raw,22,2010-03-15,3,floor,0,125.9,149.1,2010-10-13,2010-10-13,3,20353.13281,100,297,100,2408.318848,2109.502197,640.312439,509.901947,100,3008.321777,300,41425,1614,41425,41425,41425
3412,3087,462050.14,99883.12,1722,8,1,1984-10-13,1984-10-13,1984-10-13,combination_of_different_materials,1,raw,50,2011-03-22,1,floor,0,66.4,72.7,1984-10-13,1984-10-13,1,20878.69727,316.2277527,291,200,1941.648804,1649.24231,806.225769,632.4555054,360.5551147,2863.564209,100,9656,9656,9656,9656,9656
3413,1643,460926.12,102983.73,1739,16,2,1972-10-13,2004-10-13,2002-10-13,concrete,1,single,95,2011-05-16,2,floor,0,77.6,77.6,1972-10-13,1972-10-13,2,17650.49609,100,303,300,1220.655518,1118.033936,412.3105774,640.312439,0,3178.049805,1513.274536,14094,2406,3137,14094,14094
3414,2698,463893.63,98719.78,1695,5,1,2002-10-13,2002-10-13,2002-10-13,concrete,0,single,22,2011-04-22,1,floor,0,63,73.1,2002-10-13,2002-10-13,1,22435.01758,100,290,100,1581.138794,1431.782104,0,316.2277527,0,1565.247559,1118.033936,3113,3113,3113,3113,3113
3415,2609,459932.92,99965.34,1723,5,1,2006-10-13,2006-10-13,2006-10-13,concrete,1,single,84,2012-08-27,1,floor,0,57.5,141.4,2006-10-13,2006-10-13,1,20541.17773,100,294,200,1272.792236,1131.37085,0,905.5385132,100,1140.175415,100,2145,2145,2145,2145,2145
3416,2165,462210.7,102394.03,2636,5,2,1937-10-13,2003-10-13,1937-10-13,brick,0,single,14,2010-12-06,2,floor,0,67.9,72.9,1937-10-13,1969-10-13,2,18454.53906,100,300,200,2158.703369,2100,500,1140.175415,100,2475.883789,1414.213623,26717,2611,26717,15029,26717
3417,3552,459428.91,103383.17,1739,6,1,1980-10-13,2007-10-13,1982-10-13,concrete,0,single,48,2012-03-19,1,floor,0,36.6,45.5,1980-10-13,1980-10-13,1,17118.70313,316.2277527,306,100,447.2135925,200,1389.244385,894.4271851,943.3981323,3008.321777,565.6854248,11480,1619,10750,11480,11480
3418,3690,461608.27,100839.24,1725,8,1,1939-10-13,1939-10-13,1939-10-13,combination_of_different_materials,1,single,12,2010-11-30,2,floor,0,115.8,143,1939-10-13,1939-10-13,2,19927.11719,141.4213562,297,200,2800,2500,223.6067963,728.0109863,223.6067963,3001.66626,360.5551147,25981,25981,25981,25981,25981
3419,2403,465172.36,100379.32,1732,17,1,1978-10-13,1978-10-13,1978-10-13,concrete,1,single,168,2010-12-03,2,floor,0,43.7,45.7,2006-10-13,1978-10-13,2,21155.84961,141.4213562,291,300,2376.9729,2236.067871,1208.304565,360.5551147,100,2334.523438,141.4213562,11739,11739,11739,11739,1512
3420,1104,462459.07,105418.86,1734,14,1,1900-10-13,1900-10-13,1900-10-13,concrete,1,single,66,2012-04-23,1,floor,0,47.1,54.8,1900-10-13,1900-10-13,1,15570.80566,223.6067963,304,100,948.6832886,854.4003906,100,824.6211548,400,1780.449341,900,40735,40735,40735,40735,40735
3421,2657,462355.35,101479.41,1737,7,1,1928-10-13,1928-10-13,1928-10-13,brick,0,other,16,2012-01-26,1,floor,0,97.3,111.3,1994-10-13,1994-10-13,1,19356.91016,141.4213562,298,300,3026.549072,2952.9646,200,900,100,3138.470947,509.901947,30420,30420,30420,6314,6314
3422,1700,459328.17,105684.3,1754,6,2,1990-10-13,1990-10-13,1990-10-13,concrete,0,single,12,2010-08-12,3,floor,0,37.6,42.8,1990-10-13,2002-10-13,3,14816.54492,100,315,200,565.6854248,447.2135925,141.4213562,2973.213867,100,921.9544678,989.9495239,7243,7243,7243,2860,7243
3423,2049,465730.97,101073.73,1730,16,1,1980-10-13,1980-10-13,1980-10-13,concrete,1,single,224,2011-08-17,2,ground_floor,0,78.1,83.1,2009-10-13,1996-10-13,2,20658.41211,141.4213562,286,200,1649.24231,1603.121948,400,1204.159424,300,1900,200,11265,11265,11265,5421,673
3424,2590,462842.95,102048.49,2636,10,1,1991-10-13,1991-10-13,1991-10-13,concrete,1,single,15,2011-04-20,2,floor,0,66.4,68.2,1991-10-13,1991-10-13,2,18970.76758,282.8427124,289,300,2416.609131,2284.731934,300,1486.606934,360.5551147,2459.674805,1019.803894,7129,7129,7129,7129,7129
3425,1880,460988,104106,1739,6,2,1978-10-13,1978-10-13,1978-10-13,brick,0,single,98,2012-12-17,3,floor,0,26.6,30.1,1978-10-13,1978-10-13,3,16574.67969,141.4213562,306,200,316.2277527,223.6067963,223.6067963,1676.30542,707.1068115,2807.133789,2000,12484,12484,12484,12484,12484
3426,2103,463736.04,107034.96,1756,5,1,1988-10-13,1988-10-13,1988-10-13,combination_of_different_materials,0,other,8,2010-01-28,3,floor,0,77.5,88.4,1988-10-13,1988-10-13,3,14431.21582,141.4213562,304,300,2692.58252,2570.991943,600,921.9544678,500,1118.033936,282.8427124,7777,7777,7777,7777,7777
3427,2245,464958.02,103414.19,2680,9,1,1980-10-13,1998-10-13,1980-10-13,concrete,1,single,63,2011-10-11,7,floor,0,64.6,71.8,2002-10-13,1980-10-13,7,18223.61133,500,293,200,806.225769,141.4213562,509.901947,1118.033936,500,806.225769,1029.562988,11320,4746,11320,11320,3285
3428,2323,460088.91,103312.48,1739,5,1,1970-10-13,1995-10-13,2008-10-13,concrete,0,raw,30,2013-02-07,1,floor,0,45.2,52.1,2002-10-13,1970-10-13,1,17265.2832,141.4213562,305,200,707.1068115,538.5164795,860.2325439,761.5773315,412.3105774,3354.102051,860.2325439,15458,6327,1578,15458,3770
3429,1724,460170.41,103641.15,1738,17,2,1970-10-13,1970-10-13,2006-10-13,concrete,1,single,106,2012-10-09,5,floor,0,63.8,68.8,1970-10-13,1970-10-13,5,16975.57031,141.4213562,306,0,400,300,632.4555054,1077.032959,141.4213562,3138.470947,1131.37085,15337,15337,2188,15337,15337
3430,2450,463680.14,101381.39,1726,11,2,1967-10-13,1967-10-13,1967-10-13,concrete,1,single,107,2012-10-03,5,floor,0,50.2,54.7,1967-10-13,2004-10-13,5,19769.16797,223.6067963,290,100,2483.948486,2459.674805,141.4213562,728.0109863,200,2483.948486,223.6067963,16427,16427,16427,2912,16427
3431,968,461058.82,103468.36,1739,5,2,1957-10-13,1997-10-13,1957-10-13,brick,0,other,8,2012-07-18,2,floor,0,62,67.9,1957-10-13,1957-10-13,2,17168.57617,360.5551147,304,100,905.5385132,761.5773315,100,1118.033936,360.5551147,2912.043945,1746.424927,20002,5392,20002,20002,20002
3432,2796,464457.56,101475.39,1730,15,1,1963-10-13,1963-10-13,2009-10-13,other_material,1,single,82,2010-09-16,13,floor,0,21.1,24.8,1963-10-13,1963-10-13,13,19865.54883,100,287,300,1920.937256,1910.497314,200,854.4003906,100,1920.937256,100,17140,17140,338,17140,17140
3433,2391,462450.71,103536.62,2636,11,1,1966-10-13,1997-10-13,1966-10-13,combination_of_different_materials,1,single,138,2012-11-30,7,floor,0,29.7,31.6,1966-10-13,1966-10-13,7,17419.5293,100,302,200,1044.03064,1000,500,1843.908936,141.4213562,1612.451538,1860.107544,16850,5527,16850,16850,16850
3434,2621,465045.6,101543.42,1730,6,1,1962-10-13,1962-10-13,1962-10-13,combination_of_different_materials,0,single,30,2010-08-31,2,floor,1,29,32.5,2003-10-13,2003-10-13,2,20048.93945,223.6067963,286,300,1615.549438,1526.433716,200,1140.175415,100,1615.549438,200,17489,17489,17489,2514,2514
3435,1911,459621.81,105498.81,1754,5,1,1954-10-13,2001-10-13,1954-10-13,brick,0,other,6,2012-07-23,2,ground_floor,0,64.9,74.8,1954-10-13,1954-10-13,2,15033.2959,223.6067963,313,400,921.9544678,806.225769,0,2906.888428,200,1272.792236,1081.665405,21103,3936,21103,21103,21103
3436,1417,468954.59,100832.48,1770,4,2,1998-10-13,1998-10-13,1998-10-13,combination_of_different_materials,0,single,7,2011-03-17,2,attics,0,74.1,94.8,1998-10-13,1998-10-13,2,22230.16016,141.4213562,276,100,1526.433716,1392.838867,0,3041.381348,1456.021973,1004.987549,200,4538,4538,4538,4538,4538
3437,1900,464689.47,100599.95,1732,6,1,1977-10-13,2000-10-13,2000-10-13,combination_of_different_materials,1,single,48,2012-12-04,3,floor,0,41.2,44.6,1977-10-13,1977-10-13,3,20813.9375,141.4213562,291,300,2523.885986,2459.674805,728.0109863,282.8427124,100,2563.201172,100,12836,4435,4435,12836,12836
3438,3145,463061.64,102241.79,2636,6,1,1968-10-13,1968-10-13,1968-10-13,combination_of_different_materials,0,single,80,2010-01-14,3,floor,0,24.8,31.8,1968-10-13,1968-10-13,3,18821.5293,223.6067963,298,100,2154.065918,2024.845703,500,1746.424927,100,2193.171143,1252.99646,15068,15068,15068,15068,15068
3439,2193,459453.23,99810.15,1723,7,1,2007-10-13,2007-10-13,2007-10-13,concrete,1,single,30,2012-11-27,3,floor,0,94.4,116.5,2007-10-13,2007-10-13,3,20715.45313,300,292,300,806.225769,640.312439,100,1170.469971,200,640.312439,0,1872,1872,1872,1872,1872
3440,2239,461608.63,100566.36,1721,7,2,1930-10-13,1930-10-13,1930-10-13,combination_of_different_materials,0,single,11,2013-03-26,4,floor,0,78.6,82.4,1995-10-13,1930-10-13,4,20124.85938,141.4213562,298,0,2600,2300,360.5551147,700,200,2906.888428,500,30115,30115,30115,30115,6374
3441,2586,464999.44,103020.26,2680,15,1,1970-10-13,1970-10-13,2006-10-13,combination_of_different_materials,1,single,88,2010-07-21,2,floor,0,34.8,36.3,2005-10-13,1970-10-13,2,18633.57227,200,294,400,600,424.2640686,100,1529.705811,100,600,1360.147095,14526,14526,1377,14526,1742
3442,2331,461395.91,102149.24,1740,15,1,1968-10-13,1999-10-13,1968-10-13,combination_of_different_materials,1,single,49,2010-07-22,11,floor,0,70.8,74.6,1968-10-13,1968-10-13,11,18611.82422,200,301,100,2247.220459,2147.091064,300,300,0,3255.76416,1019.803894,15257,3935,15257,15257,15257
3443,1825,465721.63,101296.52,1730,11,1,1982-10-13,1982-10-13,1982-10-13,combination_of_different_materials,1,single,144,2010-05-18,4,floor,0,67.4,74.9,1982-10-13,1982-10-13,4,20470.71094,141.4213562,287,400,1456.021973,1431.782104,200,1360.147095,100,1700,223.6067963,10079,10079,10079,10079,10079
3444,2977,460255.47,103418.46,1739,5,1,1968-10-13,1989-10-13,1997-10-13,brick,0,single,40,2010-06-19,2,ground_floor,0,25.7,28.9,1968-10-13,1968-10-13,2,17174.69141,200,305,0,600,500,721.1102295,894.4271851,282.8427124,3312.099121,1000,15224,7554,4632,15224,15224
3445,2279,463143.14,103963.91,1736,6,1,1976-10-13,1995-10-13,2005-10-13,concrete,0,single,98,2011-06-28,1,floor,0,74.6,80.1,2006-10-13,1976-10-13,1,17102.63086,509.901947,301,200,640.312439,400,1044.03064,1029.562988,400,761.5773315,1077.032959,12676,5737,2084,12676,1719
3446,4099,462954.59,104638.69,1735,5,2,2009-10-13,2009-10-13,2009-10-13,concrete,1,single,14,2012-11-27,1,floor,0,62.2,75.7,2009-10-13,2009-10-13,1,16471.1875,223.6067963,302,200,223.6067963,100,728.0109863,721.1102295,100,948.6832886,707.1068115,1141,1141,1141,1141,1141
3447,2529,459943.21,104719.13,1738,15,2,1983-10-13,1983-10-13,1983-10-13,concrete,1,single,451,2011-05-18,9,floor,0,17,17,2001-10-13,1983-10-13,9,15853.39063,223.6067963,310,200,761.5773315,728.0109863,223.6067963,2102.379639,0,2061.552734,948.6832886,10079,10079,10079,10079,3504
3448,2639,462681.33,105118.48,1735,15,3,1972-10-13,2000-10-13,1972-10-13,combination_of_different_materials,1,other,70,2011-08-22,8,floor,0,36,40,1972-10-13,1972-10-13,8,15936.43652,141.4213562,303,200,600,600,412.3105774,608.2762451,100,1360.147095,670.8203735,14192,3965,14192,14192,14192
3449,1391,461931.43,101511.68,1725,11,3,1954-10-13,2002-10-13,2004-10-13,combination_of_different_materials,1,other,42,2011-10-25,6,floor,0,67.6,71.8,1954-10-13,1954-10-13,6,19284.44922,141.4213562,298,300,3023.243408,2915.47583,141.4213562,728.0109863,100,3360.05957,632.4555054,20831,3299,2568,20831,20831
3450,1620,465009.96,103427.57,2680,9,1,1981-10-13,2010-10-13,1981-10-13,concrete,1,single,110,2010-04-22,2,floor,0,57.4,60.4,1981-10-13,1981-10-13,2,18258.42188,447.2135925,292,100,721.1102295,100,500,1140.175415,447.2135925,721.1102295,984.8858032,10418,10418,10418,10418,10418
3451,3733,462876.45,102103.06,2636,8,1,1991-10-13,1991-10-13,1991-10-13,concrete,1,other,48,2010-06-02,1,floor,0,50.9,63,1991-10-13,1991-10-13,1,18895.76758,300,290,200,2284.731934,2154.065918,400,1615.549438,223.6067963,2325.940674,1140.175415,6807,6807,6807,6807,6807
3452,2136,459001.2,103694.42,1738,5,2,1981-10-13,1997-10-13,1981-10-13,concrete,0,single,27,2012-05-09,2,ground_floor,0,63.2,68.9,1981-10-13,1981-10-13,2,16804.76172,412.3105774,309,100,316.2277527,141.4213562,1526.433716,1216.55249,1166.19043,2630.589355,223.6067963,11166,5322,11166,11166,11166
3453,1365,463597.64,100927.4,1727,2,1,1918-10-13,2012-10-13,1918-10-13,combination_of_different_materials,0,single,3,2011-03-15,1,floor,0,54.2,61.2,1918-10-13,1918-10-13,1,20227.70313,141.4213562,288,100,2900,2900,282.8427124,360.5551147,200,2900,100,33756,33756,33756,33756,33756
3454,2039,465335.49,103228.97,2680,10,1,1980-10-13,2001-10-13,1980-10-13,concrete,1,single,55,2009-10-07,4,floor,0,66.2,73.8,1980-10-13,1980-10-13,4,18552.08789,223.6067963,292,200,360.5551147,100,300,1431.782104,200,360.5551147,1104.536133,10586,2916,10586,10586,10586
3455,3049,460997.37,102732.76,1739,25,3,1966-10-13,1966-10-13,1966-10-13,combination_of_different_materials,1,single,134,2010-09-14,12,floor,0,22.3,24.9,1966-10-13,1966-10-13,12,17961.06836,141.4213562,302,100,1526.433716,1431.782104,500,412.3105774,0,3224.903076,1600,16042,16042,16042,16042,16042
3456,1385,459783.41,100010.28,1723,5,1,1969-10-13,1969-10-13,1969-10-13,concrete,0,single,23,2010-10-05,2,ground_floor,0,23.1,23.3,1969-10-13,1969-10-13,2,20535.0918,141.4213562,294,100,1204.159424,1063.014526,0,900,100,1063.014526,200,14967,14967,14967,14967,14967
3457,3182,460240.13,103826.97,1738,13,1,1970-10-13,1970-10-13,2012-10-13,concrete,1,raw,88,2011-12-22,1,floor,0,22,28.1,1970-10-13,1970-10-13,1,16776.4707,141.4213562,307,200,200,100,500,1264.911011,100,2968.164307,1236.931641,15045,15045,15045,15045,15045
3458,2894,464193.78,101148.78,1731,7,2,1962-10-13,2006-10-13,1962-10-13,concrete,0,double,41,2010-11-26,1,floor,0,62.2,70.2,1962-10-13,1962-10-13,1,20192.07813,0,289,100,2360.084717,2334.523438,200,412.3105774,200,2360.084717,141.4213562,17576,1505,17576,17576,17576
