"ID_building","price_m2","easting","northing","ID_cadas_com","floors_total","floor_entrance","year_built","year_ren_roof","year_ren_face","constr_type","elevator","house_type","no_appart","trans_date","floor_appartment","postion_type","duplex","living_area","total_area","year_ren_wind","year_ren_inst","floor_above_ground","dist_airport","dist_public_transport","elevation","dist_schools","dist_highway_entr","dist_highway","dist_railway","dist_recreation","dist_main_roads","dist_regional_roads","dist_river","construct_age","roof_age","facade_age","inst_age","windows_age"
4306,3062,459463.76,105595.45,"1754",6,1,1957-10-13,2000-10-13,1957-10-13,"1","0","3",27,2009-10-15,4,"3","0",16,17.1,1957-10-13,1957-10-13,4,14921.4609375,100,315,200,707.106811523438,583.09521484375,141.421356201172,2983.28686523438,100,1063.01452636719,989.949523925781,18995,3289,18995,18995,18995
4307,2109,465942.63,101030,"1730",7,1,1984-10-13,1984-10-13,1984-10-13,"2","0","1",125,2012-06-26,2,"2","0",23,25.2,1984-10-13,1984-10-13,2,20821.623046875,223.606796264648,286,0,1529.70581054688,1414.21362304688,500,1216.55249023438,400,1886.79626464844,141.421356201172,10118,10118,10118,10118,10118
4308,1972,459187.41,108277.48,"1751",2,1,1895-10-13,1998-10-13,1975-10-13,"1","0","1",14,2012-02-01,2,"2","0",43.1,44.9,1997-10-13,1997-10-13,2,12214.7451171875,316.227752685547,301,600,1252.99645996094,538.516479492188,1562.04992675781,2137.755859375,2061.552734375,200,100,42479,4859,13260,5224,5224
4309,2983,461522.67,102016.52,"1740",8,3,2005-10-13,2005-10-13,2005-10-13,"1","1","1",125,2012-09-23,2,"4","0",47.6,59.8,2005-10-13,2005-10-13,2,18725.91796875,100,300,300,2385.3720703125,2282.54248046875,200,412.310577392578,100,3252.69116210938,948.683288574219,2537,2537,2537,2537,2537
4310,2254,458720.69,107907.98,"1753",7,2,2003-10-13,2003-10-13,2003-10-13,"5","1","1",21,2012-05-17,2,"2","0",81.2,81.3,2003-10-13,2003-10-13,2,12600.396484375,100,302,300,1204.15942382812,854.400390625,943.398132324219,2600,1600,0,223.606796264648,3139,3139,3139,3139,3139
4311,2099,461453.52,99615.12,"1722",4,1,1966-10-13,1966-10-13,1966-10-13,"1","0","1",33,2012-09-28,3,"3","0",52.4,56.3,1966-10-13,1966-10-13,3,21086.7265625,223.606796264648,291,200,1612.45153808594,1303.84045410156,1077.03295898438,1272.79223632812,200,2418.67724609375,282.842712402344,16787,16787,16787,16787,16787
4312,2308,463863.95,105799.02,"1756",6,1,2000-10-13,2000-10-13,2000-10-13,"2","1","4",25,2012-10-26,2,"3","0",59.8,71.8,2000-10-13,2000-10-13,2,15592.6259765625,300,288,400,1600,1414.21362304688,500,632.455505371094,608.276245117188,632.455505371094,400,4396,4396,4396,4396,4396
4313,3051,462575.13,102487.13,"2636",6,1,1996-10-13,1996-10-13,1996-10-13,"2","1","1",13,2012-06-14,1,"3","0",29.5,32.5,1996-10-13,1996-10-13,1,18439.08984375,200,299,100,2002.49841308594,1923.53845214844,800,1552.41748046875,200,2140.09350585938,1500,5723,5723,5723,5723,5723
4314,1619,462356.04,104634.32,"1736",5,2,2008-10-13,2008-10-13,2008-10-13,"2","0","1",11,2009-10-27,2,"3","1",105.9,137.3,2008-10-13,2008-10-13,2,16324.828125,100,304,400,412.310577392578,100,200,1166.1904296875,400,1529.70581054688,1208.30456542969,379,379,379,379,379
4315,3011,462543.93,102511.91,"2636",7,1,1996-10-13,1996-10-13,1996-10-13,"2","1","1",18,2012-02-20,3,"3","1",177,261.1,1996-10-13,1996-10-13,3,18417.654296875,223.606796264648,300,200,2009.97509765625,1941.64880371094,800,1456.02197265625,100,2202.271484375,1500,5608,5608,5608,5608,5608
4316,3854,462757.44,101915.87,"2636",20,3,2009-10-13,2009-10-13,2009-10-13,"2","1","1",100,2013-04-11,10,"3","0",49.3,53.5,2009-10-13,2009-10-13,10,19046.521484375,316.227752685547,290,200,2549.509765625,2416.60913085938,200,1360.14709472656,300,2594.22436523438,905.538513183594,1276,1276,1276,1276,1276
4317,2745,470162.36,102140.35,"1770",6,1,1980-10-13,1980-10-13,1980-10-13,"5","0","1",88,2012-05-09,2,"3","0",40.8,44.3,1980-10-13,1980-10-13,2,21698.15625,447.213592529297,276,500,2600,2500,200,4801.04150390625,2751.36328125,2531.7978515625,989.949523925781,11531,11531,11531,11531,11531
4318,2588,464509.83,102979.52,"2681",4,1,1964-10-13,2007-10-13,1964-10-13,"1","0","1",9,2010-11-16,1,"3","0",42.5,51.2,2006-10-13,1964-10-13,1,18467.810546875,223.606796264648,296,200,1100,670.820373535156,300,1513.27453613281,200,1100,1565.24755859375,16835,1130,16835,16835,1495
4319,3020,463401.28,100445.86,"1727",8,1,2006-10-13,2006-10-13,2006-10-13,"2","1","1",161,2012-11-22,2,"3","0",59.6,67.2,2006-10-13,2006-10-13,2,20665.1875,200,294,300,3000,2765.86328125,141.421356201172,424.264068603516,200,3106.44482421875,100,2232,2232,2232,2232,2232
4320,2535,462847,104891.39,"1735",10,1,2001-10-13,2001-10-13,2001-10-13,"2","1","4",61,2011-05-27,2,"2","0",57.6,61.9,2001-10-13,2001-10-13,2,16155.494140625,100,302,100,412.310577392578,400,583.09521484375,583.09521484375,0,1166.1904296875,632.455505371094,3513,3513,3513,3513,3513
4321,2492,465323.62,100702.62,"1732",6,1,1975-10-13,2002-10-13,1975-10-13,"2","0","3",25,2009-09-11,2,"3","0",31.7,37.4,1975-10-13,1975-10-13,2,20902.87109375,100,285,100,2154.06591796875,2061.552734375,894.427185058594,640.312438964844,200,2308.67919921875,223.606796264648,12387,2525,12387,12387,12387
4322,2659,459373.84,99981.85,"1723",5,1,1980-10-13,1980-10-13,1980-10-13,"2","0","1",26,2010-06-04,3,"3","0",48.7,60.3,1980-10-13,1980-10-13,3,20515.603515625,360.555114746094,297,100,984.885803222656,806.225769042969,223.606796264648,984.885803222656,360.555114746094,806.225769042969,100,10826,10826,10826,10826,10826
4323,2060,459373.84,99981.85,"1723",5,1,1980-10-13,1980-10-13,1980-10-13,"2","0","1",26,2013-04-17,2,"2","0",53.4,60.3,1980-10-13,1980-10-13,2,20515.603515625,360.555114746094,297,100,984.885803222656,806.225769042969,223.606796264648,984.885803222656,360.555114746094,806.225769042969,100,11874,11874,11874,11874,11874
4324,2737,459373.84,99981.85,"1723",5,1,1980-10-13,1980-10-13,1980-10-13,"2","0","1",26,2012-03-15,3,"3","0",35.8,42.3,2004-10-13,1980-10-13,3,20515.603515625,360.555114746094,297,100,984.885803222656,806.225769042969,223.606796264648,984.885803222656,360.555114746094,806.225769042969,100,11476,11476,11476,11476,2710
4325,2083,459637.04,105362.56,"1754",7,1,1968-10-13,1998-10-13,2001-10-13,"1","0","1",24,2012-04-10,2,"4","0",26.4,30.9,1968-10-13,1968-10-13,2,15232.859375,100,313,600,1063.01452636719,894.427185058594,141.421356201172,2707.39721679688,100,1414.21362304688,984.885803222656,15885,4928,3832,15885,15885
4326,2385,462357.65,101311.31,"1737",10,2,1956-10-13,1956-10-13,2003-10-13,"5","1","3",40,2012-07-20,1,"3","0",62.9,69.9,1956-10-13,1956-10-13,1,19553.259765625,141.421356201172,296,200,3224.90307617188,3080.58447265625,400,700,300,3312.09912109375,316.227752685547,20369,20369,3203,20369,20369
4327,3163,462357.65,101311.31,"1737",10,2,1956-10-13,1956-10-13,2003-10-13,"5","1","3",40,2012-10-08,1,"3","0",19.6,22.3,1956-10-13,1956-10-13,1,19553.259765625,141.421356201172,296,200,3224.90307617188,3080.58447265625,400,700,300,3312.09912109375,316.227752685547,20449,20449,3283,20449,20449
4328,965,468109.64,101211.57,"1772",5,2,1862-10-13,1974-10-13,1862-10-13,"1","0","1",8,2013-05-17,2,"3","0",65.3,69.1,1950-10-13,1950-10-13,2,21511.392578125,0,280,0,707.106811523438,700,500,2687.005859375,600,1216.55249023438,583.09521484375,55003,14096,55003,22862,22862
4329,2478,463468.28,105968.61,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",35,2010-03-29,2,"3","0",50.3,50.3,2009-10-13,2009-10-13,2,15273.833984375,400,287,400,1655.29455566406,1529.70581054688,316.227752685547,223.606796264648,400,1077.03295898438,100,167,167,167,167,167
4330,2673,463468.28,105968.61,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",35,2010-03-29,1,"3","0",53.8,66,2009-10-13,2009-10-13,1,15273.833984375,400,287,400,1655.29455566406,1529.70581054688,316.227752685547,223.606796264648,400,1077.03295898438,100,167,167,167,167,167
4331,2546,463468.28,105968.61,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",35,2011-06-02,1,"3","0",50.3,50.3,2009-10-13,2009-10-13,1,15273.833984375,400,287,400,1655.29455566406,1529.70581054688,316.227752685547,223.606796264648,400,1077.03295898438,100,597,597,597,597,597
4332,3661,463468.28,105968.61,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",35,2010-03-12,2,"3","0",46,60.4,2009-10-13,2009-10-13,2,15273.833984375,400,287,400,1655.29455566406,1529.70581054688,316.227752685547,223.606796264648,400,1077.03295898438,100,150,150,150,150,150
4333,3206,463432.45,106017.15,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",35,2010-06-01,2,"3","0",65.5,81.8,2009-10-13,2009-10-13,2,15273.833984375,400,287,400,1655.29455566406,1529.70581054688,316.227752685547,223.606796264648,400,1077.03295898438,100,231,231,231,231,231
4334,3454,463432.45,106017.15,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",35,2010-07-19,3,"3","0",63.4,109.9,2009-10-13,2009-10-13,3,15273.833984375,400,287,400,1655.29455566406,1529.70581054688,316.227752685547,223.606796264648,400,1077.03295898438,100,279,279,279,279,279
4335,3482,459459.82,103614.45,"1738",5,2,2008-10-13,2008-10-13,2008-10-13,"2","1","1",47,2012-07-11,2,"3","0",91.7,104.9,2008-10-13,2008-10-13,2,16918.923828125,400,307,300,282.842712402344,0,1272.79223632812,1077.03295898438,854.400390625,2816.02563476562,583.09521484375,1367,1367,1367,1367,1367
4336,1664,462182.29,102058.24,"2636",4,2,1936-10-13,2004-10-13,1936-10-13,"8","0","1",6,2011-03-25,2,"1","0",60.1,64.7,2003-10-13,1936-10-13,2,18847.015625,0,299,400,2549.509765625,2500,300,1044.03063964844,0,2780.28784179688,1019.80389404297,27191,2354,27191,27191,2720
4337,1639,463736.01,107051.56,"1756",5,1,1988-10-13,1988-10-13,1988-10-13,"2","0","3",9,2013-01-31,3,"3","0",77.5,88.4,1988-10-13,1988-10-13,3,14431.2158203125,141.421356201172,304,300,2692.58251953125,2570.99194335938,600,921.954467773438,500,1118.03393554688,282.842712402344,8876,8876,8876,8876,8876
4338,2136,461959.79,102481.18,"2636",5,2,1925-10-13,1925-10-13,1925-10-13,"5","0","1",12,2011-11-23,2,"3","0",41.2,53.1,1925-10-13,1925-10-13,2,18300,0,301,200,2102.37963867188,2002.49841308594,200,894.427185058594,100,2617.25048828125,1565.24755859375,31452,31452,31452,31452,31452
4339,2868,464084.88,101376.67,"1731",4,2,2008-10-13,2008-10-13,2008-10-13,"2","0","1",6,2012-03-15,1,"3","0",52.3,65.1,2008-10-13,2008-10-13,1,19876.1171875,100,289,100,2193.17114257812,2193.17114257812,141.421356201172,700,100,2193.17114257812,100,1249,1249,1249,1249,1249
4340,3040,464084.88,101376.67,"1731",4,2,2008-10-13,2008-10-13,2008-10-13,"2","0","1",6,2012-02-22,1,"3","0",52.3,67.2,2008-10-13,2008-10-13,1,19876.1171875,100,289,100,2193.17114257812,2193.17114257812,141.421356201172,700,100,2193.17114257812,100,1227,1227,1227,1227,1227
4341,2375,462636.64,99942.82,"2677",5,2,1939-10-13,1997-10-13,1939-10-13,"2","0","1",18,2012-06-04,3,"3","0",75.8,87.4,1939-10-13,2001-10-13,3,20984.755859375,223.606796264648,292,100,2147.09106445312,1886.79626464844,223.606796264648,141.421356201172,100,2668.33276367188,100,26533,5348,26533,3887,26533
4342,3803,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2008-03-12,3,"3","0",77.1,100.3,2007-10-13,2007-10-13,3,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,151,151,151,151,151
4343,3611,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2011-11-22,3,"3","0",28.8,39.8,2007-10-13,2007-10-13,3,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,1501,1501,1501,1501,1501
4344,2822,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2010-05-13,4,"3","0",76.2,95.3,2007-10-13,2007-10-13,4,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,943,943,943,943,943
4345,3750,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2010-03-29,1,"3","0",28.8,39.7,2007-10-13,2007-10-13,1,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,898,898,898,898,898
4346,3924,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2010-04-23,1,"3","0",28.8,39.9,2007-10-13,2007-10-13,1,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,923,923,923,923,923
4347,3638,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2008-03-06,1,"3","0",80.1,91.6,2007-10-13,2007-10-13,1,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,145,145,145,145,145
4348,4097,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2010-06-21,4,"3","0",28.8,39.3,2007-10-13,2007-10-13,4,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,982,982,982,982,982
4349,3831,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2009-12-02,4,"3","0",91.1,142.3,2007-10-13,2007-10-13,4,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,781,781,781,781,781
4350,3806,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2010-09-01,2,"3","0",28.9,39.5,2007-10-13,2007-10-13,2,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,1054,1054,1054,1054,1054
4351,1404,463278.52,101596.14,"1726",4,1,1899-10-13,1899-10-13,1899-10-13,"1","0","1",10,2010-01-24,3,"3","0",57,104,1899-10-13,1899-10-13,3,19475.625,200,290,300,2647.64038085938,2459.6748046875,100,1081.66540527344,0,2668.33276367188,583.09521484375,40280,40280,40280,40280,40280
4352,3416,461063.36,101360.55,"1725",4,2,1900-10-13,1900-10-13,1900-10-13,"5","0","1",24,2011-11-28,1,"3","0",42.7,96,1900-10-13,1900-10-13,1,19349.41796875,412.310577392578,334,500,2816.02563476562,2720.29418945312,500,100,500,2828.42724609375,282.842712402344,40588,40588,40588,40588,40588
4353,1806,461568.47,101886.53,"1740",6,1,1938-10-13,1990-10-13,1938-10-13,"1","0","4",10,2010-12-14,1,"3","0",69.2,78,1938-10-13,1938-10-13,1,18824.71875,0,300,400,2469.81787109375,2370.65380859375,200,360.555114746094,0,3324.15405273438,854.400390625,26360,7367,26360,26360,26360
4354,2351,463636.84,106149.44,"1756",4,2,1951-10-13,2011-10-13,2010-10-13,"1","0","2",10,2011-09-26,2,"2","0",35.3,39.4,2003-10-13,1999-10-13,2,15243.359375,200,289,100,1835.75598144531,1676.30541992188,300,400,300,921.954467773438,300,21898,21898,348,4366,2905
4355,2163,463046.64,102020.18,"2636",7,2,1968-10-13,1997-10-13,1968-10-13,"5","0","1",24,2012-07-18,2,"3","0",57.8,71.3,1968-10-13,1968-10-13,2,19016.044921875,360.555114746094,298,200,2340.93994140625,2213.59448242188,300,1565.24755859375,200,2376.97290039062,1077.03295898438,15984,5392,15984,15984,15984
4356,1728,461665.79,102030.21,"1740",6,2,1936-10-13,2008-10-13,1936-10-13,"1","0","1",11,2011-05-19,2,"3","0",81,96,1936-10-13,1936-10-13,2,18741.6640625,141.421356201172,298,300,2441.31103515625,2332.380859375,100,500,141.421356201172,3182.76611328125,984.885803222656,27246,948,27246,27246,27246
4357,2296,461665.79,102030.21,"1740",6,2,1936-10-13,2008-10-13,1936-10-13,"1","0","1",11,2008-05-21,3,"3","0",78.4,85.5,1936-10-13,1936-10-13,3,18741.6640625,141.421356201172,298,300,2441.31103515625,2332.380859375,100,500,141.421356201172,3182.76611328125,984.885803222656,26153,26153,26153,26153,26153
4358,1637,463258.97,101505.65,"1726",3,2,1880-10-13,2004-10-13,1880-10-13,"5","0","1",6,2009-11-23,2,"2","0",33.6,41.6,2002-10-13,2002-10-13,2,19548.912109375,141.421356201172,292,300,2765.86328125,2594.22436523438,200,1063.01452636719,0,2789.26513671875,565.685424804688,47157,1867,47157,2598,2598
4359,2188,462985.84,103716.32,"1736",6,1,1976-10-13,2004-10-13,2009-10-13,"2","0","3",47,2011-04-04,3,"3","0",61.7,66,1976-10-13,2001-10-13,3,17366.634765625,412.310577392578,301,100,854.400390625,700,1019.80389404297,1341.64074707031,400,1000,1392.8388671875,12591,2364,538,3460,12591
4360,2551,462319.02,101459.54,"1737",6,2,1929-10-13,1929-10-13,1929-10-13,"5","0","1",5,2008-04-28,2,"3","0",102.7,108.1,1929-10-13,1929-10-13,2,19455.076171875,200,297,200,3125.69995117188,3041.38134765625,300,800,200,3224.90307617188,412.310577392578,28687,28687,28687,28687,28687
4361,2459,459259.91,105892.53,"1754",6,2,1975-10-13,2006-10-13,2008-10-13,"1","0","1",32,2010-06-01,1,"3","0",65.3,73.2,2006-10-13,2006-10-13,1,14612.3232421875,200,316,0,360.555114746094,300,141.421356201172,2900,100,707.106811523438,1081.66540527344,12650,1327,596,1327,1327
4362,2111,463907.65,98752.6,"1695",3,1,1911-10-13,1997-10-13,1911-10-13,"8","0","1",9,2009-12-14,2,"2","0",34.1,41.9,1998-10-13,1911-10-13,2,22435.017578125,100,290,100,1581.13879394531,1431.78210449219,0,316.227752685547,0,1565.24755859375,1118.03393554688,35857,4445,35857,35857,4080
4363,1990,467660.09,101402.08,"1772",6,1,1973-10-13,1989-10-13,1973-10-13,"5","0","3",20,2011-05-13,4,"3","0",57.8,62,1973-10-13,1973-10-13,4,21114.212890625,200,284,100,223.606796264648,200,300,2483.94848632812,223.606796264648,1400,600,13726,7882,13726,13726,13726
4364,1880,461375.5,99662.68,"1722",3,2,1961-10-13,1961-10-13,1961-10-13,"5","0","1",4,2013-01-25,1,"3","0",66.5,114.4,2013-10-13,2013-10-13,1,21086.7265625,223.606796264648,291,200,1612.45153808594,1303.84045410156,1077.03295898438,1272.79223632812,200,2418.67724609375,282.842712402344,18732,18732,18732,18732,18732
4365,727,461881.89,100989.18,"1725",4,2,1886-10-13,1997-10-13,1988-10-13,"1","0","1",4,2010-02-17,1,"3","0",110,132,1886-10-13,1886-10-13,1,19777.259765625,0,297,100,3014.96264648438,2716.61547851562,400,565.685424804688,316.227752685547,3361.54736328125,223.606796264648,45052,4510,7797,45052,45052
4366,1259,462387.25,101068.93,"1737",5,2,1896-10-13,1896-10-13,1896-10-13,"5","0","4",23,2012-10-18,1,"3","0",27.8,27.8,1896-10-13,1896-10-13,1,19768.662109375,223.606796264648,295,200,3201.56201171875,2912.0439453125,600,509.901947021484,500,3443.8349609375,100,42373,42373,42373,42373,42373
4367,2092,464336.11,101293.58,"1731",4,2,1939-10-13,1981-10-13,1939-10-13,"1","0","1",5,2012-03-22,1,"3","0",47.8,72.4,2005-10-13,1939-10-13,1,20028.23046875,100,287,200,2140.09350585938,2121.3203125,300,632.455505371094,0,2140.09350585938,0,26459,11118,26459,26459,2352
4368,3114,462582.4,101439.1,"1737",5,2,1843-10-13,1843-10-13,1843-10-13,"5","0","1",14,2012-01-11,2,"3","0",58.6,72.3,1843-10-13,1843-10-13,2,19514.353515625,223.606796264648,296,200,3046.30932617188,2915.47583007812,300,854.400390625,200,3087.06982421875,400,61451,61451,61451,61451,61451
4369,3360,462575.13,102487.13,"2636",6,1,1996-10-13,1996-10-13,1996-10-13,"2","1","1",13,2012-12-13,1,"3","0",50.6,64.6,1996-10-13,1996-10-13,1,18439.08984375,200,299,100,2002.49841308594,1923.53845214844,800,1552.41748046875,200,2140.09350585938,1500,5905,5905,5905,5905,5905
4370,4037,462577.06,102640.05,"2636",7,3,1996-10-13,1996-10-13,1996-10-13,"2","1","1",28,2010-04-22,1,"3","0",48.8,60.7,1996-10-13,1996-10-13,1,18341.482421875,300,300,200,1902.62976074219,1824.82873535156,894.427185058594,1581.13879394531,100,2061.552734375,1600,4939,4939,4939,4939,4939
4371,2591,462540.11,101418.14,"1737",6,2,1932-10-13,1932-10-13,1932-10-13,"5","0","3",9,2011-11-11,2,"4","1",85.3,105.4,1932-10-13,1932-10-13,2,19494.1015625,200,296,100,3087.06982421875,2954.6572265625,300,824.621154785156,200,3130.4951171875,400,28883,28883,28883,28883,28883
4372,2412,464706.98,101145.47,"1732",5,2,1963-10-13,1963-10-13,1963-10-13,"1","0","1",15,2012-10-01,2,"3","0",45.6,56.3,1963-10-13,1963-10-13,2,20336.419921875,0,282,200,2102.37963867188,2024.845703125,600,640.312438964844,0,2102.37963867188,0,17886,17886,17886,17886,17886
4373,2153,460305.09,103119.06,"1739",6,2,1959-10-13,1959-10-13,1959-10-13,"2","0","4",9,2010-12-24,3,"3","0",62.7,62.7,1959-10-13,1959-10-13,3,17482.849609375,141.421356201172,304,200,905.538513183594,806.225769042969,848.528137207031,632.455505371094,360.555114746094,3623.5341796875,948.683288574219,18700,18700,18700,18700,18700
4374,2810,459079.87,103399.56,"1738",3,1,1975-10-13,1975-10-13,1975-10-13,"5","0","3",5,2011-10-10,1,"3","0",30.6,32.8,1975-10-13,1975-10-13,1,17107.30859375,100,306,200,200,100,1627.88208007812,905.538513183594,1208.30456542969,2942.78784179688,360.555114746094,13146,13146,13146,13146,13146
4375,1907,458750.98,107944.69,"1753",4,2,1920-10-13,2011-10-13,2011-10-13,"1","0","1",7,2010-10-01,2,"3","0",23.6,23.6,1920-10-13,1920-10-13,2,12600.396484375,100,302,300,1204.15942382812,854.400390625,943.398132324219,2600,1600,0,223.606796264648,32860,32860,32860,32860,32860
4376,2230,464351.97,101246.23,"1731",6,2,1962-10-13,1962-10-13,1962-10-13,"2","0","1",20,2011-06-10,2,"3","0",45.3,45.3,2002-10-13,2000-10-13,2,20124.115234375,141.421356201172,287,100,2220.3603515625,2193.17114257812,300,538.516479492188,100,2220.3603515625,100,17772,17772,17772,3892,3162
4377,1881,463021.38,102052.36,"2636",7,3,1958-10-13,1958-10-13,1958-10-13,"2","0","1",30,2009-06-19,3,"3","0",62.2,62.2,2000-10-13,1958-10-13,3,19016.044921875,360.555114746094,298,200,2340.93994140625,2213.59448242188,300,1565.24755859375,200,2376.97290039062,1077.03295898438,18512,18512,18512,18512,3171
4378,1237,460620.08,99684.54,"1723",4,1,1949-10-13,1997-10-13,2013-10-13,"2","0","1",9,2012-04-20,2,"3","0",88.9,93.8,1949-10-13,1949-10-13,2,20895.93359375,300,292,0,1708.80078125,1236.931640625,583.09521484375,1442.22045898438,400,1649.24230957031,100,22835,5303,22835,22835,22835
4379,2557,462975.26,102639.08,"2636",7,2,1964-10-13,1964-10-13,1964-10-13,"1","0","1",30,2012-08-03,2,"3","0",30.5,37.7,1964-10-13,1964-10-13,2,18432.8515625,223.606796264648,298,100,1788.85437011719,1655.29455566406,900,1964.68823242188,0,1835.75598144531,1612.45153808594,17461,17461,17461,17461,17461
4380,2754,462045.34,102062.18,"2636",14,3,1967-10-13,1982-10-13,2001-10-13,"5","1","1",49,2011-05-09,1,"3","0",30.3,31.5,1967-10-13,1967-10-13,1,18809.837890625,200,299,400,2596.15087890625,2500,223.606796264648,854.400390625,200,2906.88842773438,1077.03295898438,15914,10435,3495,15914,15914
4381,2262,463159.83,104276.21,"1735",6,2,1978-10-13,1978-10-13,2006-10-13,"2","0","1",90,2011-07-13,2,"3","0",65,80.3,1978-10-13,1978-10-13,2,16813.38671875,412.310577392578,301,200,447.213592529297,100,1000,781.024963378906,400,700,806.225769042969,11961,11961,1734,11961,11961
4382,2009,465273.84,100863.4,"1732",7,2,1975-10-13,2012-10-13,1975-10-13,"5","0","4",14,2011-05-16,4,"3","0",55.3,64.1,1975-10-13,1975-10-13,4,20713.521484375,223.606796264648,284,300,1969.77160644531,1931.32080078125,721.110229492188,806.225769042969,400,2121.3203125,200,12999,12999,12999,12999,12999
4383,2810,459850,99792,"1723",7,2,1965-10-13,1965-10-13,1965-10-13,"1","0","1",30,2010-11-02,5,"3","0",21,26.8,1965-10-13,1965-10-13,5,20734.75390625,100,293,300,1063.01452636719,921.954467773438,100,1100,0,943.398132324219,100,16456,16456,16456,16456,16456
4384,1855,463133.34,98615.21,"1695",3,1,1967-10-13,1984-10-13,1967-10-13,"5","0","1",3,2011-06-08,1,"3","0",83,102.2,1967-10-13,2003-10-13,1,22357.548828125,223.606796264648,288,400,1431.78210449219,1029.56298828125,500,860.232543945312,640.312438964844,1303.84045410156,800,15944,9734,15944,2795,15944
4385,2163,467592.55,101637.61,"1772",6,2,1977-10-13,2005-10-13,1977-10-13,"5","0","4",20,2010-01-12,3,"3","0",57.8,62,2006-10-13,1977-10-13,3,20933.466796875,400,284,100,360.555114746094,200,100,2617.25048828125,360.555114746094,1600,800,11779,1552,11779,11779,1187
4386,2309,465358.38,108251.44,"1961",4,2,2003-10-13,2003-10-13,2003-10-13,"1","0","1",7,2011-03-01,2,"4","0",60.2,60.2,2003-10-13,2003-10-13,2,14006.4267578125,1486.60693359375,303,1700,4244.9970703125,3982.46166992188,200,2915.47583007812,1414.21362304688,141.421356201172,316.227752685547,2696,2696,2696,2696,2696
4387,3027,461856.31,100470.76,"1721",5,2,1829-10-13,1829-10-13,1829-10-13,"5","0","4",23,2011-11-04,1,"3","0",40.3,40.3,1990-10-13,1990-10-13,1,20254.3828125,100,298,200,2507.9873046875,2209.072265625,565.685424804688,500,141.421356201172,3046.30932617188,300,66496,66496,66496,7692,7692
4388,1066,462701.08,102948.47,"2636",3,2,1949-10-13,1949-10-13,1949-10-13,"7","0","1",4,2013-03-14,1,"3","1",57.2,63.1,1949-10-13,1997-10-13,1,18071.248046875,200,300,100,1600,1513.27453613281,905.538513183594,1788.85437011719,200,1769.18054199219,1902.62976074219,23163,23163,23163,5631,23163
4389,1787,467595.62,101056.32,"1772",4,2,1963-10-13,2005-10-13,1978-10-13,"1","0","1",9,2010-03-01,2,"3","0",47,63.3,1963-10-13,1963-10-13,2,21476.732421875,200,280,400,360.555114746094,200,700,2202.271484375,223.606796264648,1000,200,16941,1600,11462,16941,16941
4390,1974,461215.77,103070.76,"1740",4,2,1934-10-13,1998-10-13,1934-10-13,"1","0","1",5,2013-04-19,2,"2","0",86.1,89.4,1998-10-13,1998-10-13,2,17593.1796875,223.606796264648,303,200,1334.16638183594,1204.15942382812,100,854.400390625,316.227752685547,2863.56420898438,1824.82873535156,28678,5302,28678,5302,5302
